FQDN_count,subdomain_length,upper_count,lower_count,numeric_count,entropy,special_count,labels,get_labels_max,labels_average,longest_word,sld,len,subdomain,domain,predicted_label,score
83,63,4,20,55,3.908264438316258,4,5,51,15.8,326136346531353662333065306639383635313838353733633,maliciousDomain,78,1,jX8vpGA.326136346531353662333065306639383635313838353733633.138.maliciousDomain.com,0,0.71
108,89,24,56,18,5.504945664573734,10,9,15,11.11111111111111,seg4910research,seg4910research,104,1,11682.oElg7K2wpKes-.HkaA3XvnljfrB.kpIqtpFpRmwJH.5UExMGgpYd8yC.V-4AjakgZVabU.ri87u5zqwAhay.seg4910research.tk,0,0.54
81,61,4,20,53,3.9979525785046675,4,5,40,15.4,3562613338643463306633626539303965346530,maliciousDomain,76,1,BTtr7iW.3562613338643463306633626539303965346530.316662303535.maliciousDomain.com,0,0.74
100,81,30,43,20,5.416174630069648,7,7,23,13.428571428571429,q1bqsl9SFZ6gpR3wBpTnIGN,seg4910research,96,1,156110.q1bqsl9SFZ6gpR3wBpTnIGN.GeVqloEQAdeQyllXnCRQ7X0.WnfYR49VhKGi4zt_iQyyBG2.Ax.seg4910research.tk,0,0.54
248,229,90,97,47,5.824677159571113,14,7,63,34.57142857142857,BBSnC3PiIoQHdbfUhSSapNUkhE80n2mN_jtuy6VDWPWmuBBz-7cdAH2oMK4u9hR,seg4910research,244,1,2776.BBSnC3PiIoQHdbfUhSSapNUkhE80n2mN_jtuy6VDWPWmuBBz-7cdAH2oMK4u9hR.-o8JeswGDHRe3G1GjGHEV_9gf1BrfyQDxJIBZa-Xk4UZDIlbfKA-iv6D4Too4CC.4EFI4hgh54jeeNiZxBKKwPCRUT724t4h_TKk1SnYHjhcvzp9bkg8dt0yoFpK_Op.4Mu3ZdHGZ31w7Gq14WzGMzPgRBq72geI.seg4910research.tk,0,0.53
249,230,88,107,39,5.763781419174967,15,7,63,34.714285714285715,JgZooOnvMHULlpbfBJyMVd8skOU7uVipNxsXjWV6cieF4MpPqUMy1QARAzwVsFQ,seg4910research,245,1,45511.JgZooOnvMHULlpbfBJyMVd8skOU7uVipNxsXjWV6cieF4MpPqUMy1QARAzwVsFQ.SafOAM0N6mUnbannk-Lmug5NG3OfUh_4bDfeagLcdIDEekOEkgS6R-anPZ6L-Xn.ci_lPEfk3pGzegd7s7geJehUcAv_8sdh86XQEU6q9M1tuxw9JQimQu0nxSV782p.l7EBZfns3E_APw4JgU5_wLPQTEE_DMDX.seg4910research.tk,0,0.53
52,32,5,23,21,4.397581911182353,3,4,24,12.25,4572664a7844427c217c3731,maliciousDomain,47,1,ErfJxDB.4572664a7844427c217c3731.maliciousDomain.com,0,0.87
100,81,26,41,24,5.372271034814014,9,7,23,13.428571428571429,fsAFj_wVrr2BjcCNx9RLqGJ,seg4910research,96,1,130933.fsAFj_wVrr2BjcCNx9RLqGJ.T83Xf4oYdtFhLI4977-8huc.FlNk9ZGMIo9zXtKxH-Gl3mc.m4.seg4910research.tk,0,0.54
76,56,4,19,49,3.830862475760314,4,5,36,14.4,376464633935633361653335346335343737,maliciousDomain,71,1,N9MbtT4.376464633935633361653335346335343737.61313439636.maliciousDomain.com,0,0.68
248,229,101,90,42,5.810091622849987,15,7,63,34.57142857142857,MXrYLiSOSaZr9cYe1vUvWJQ_E6m0WpPYdrBBX5-W1-WwVjMB-hE2UIocYkdcPMS,seg4910research,244,1,2748.MXrYLiSOSaZr9cYe1vUvWJQ_E6m0WpPYdrBBX5-W1-WwVjMB-hE2UIocYkdcPMS.A45UpYjBVt8RwsVEMkEuzh1wBRTqlDhD5UKdlcCHhp-2_1GKZQKTagfjXo4Iw75._xJLLtQHZcAky4p1w4kBn7RTEje-2QLDyWmLE6o4CU3XZlLZ_EW6LgAFzDbp94B.p7L9JxkkdGLb88tL1kLq9afngWBURYgP.seg4910research.tk,0,0.53
100,81,22,47,23,5.551014064623287,8,7,23,13.428571428571429,VIbmR8Ly3dK17FwJs27BkOg,seg4910research,96,1,112542.VIbmR8Ly3dK17FwJs27BkOg.fuSzdT5r5ioguoHpf6miWh7._D4qMSvgzxex6IFXy3v-Zbs.NB.seg4910research.tk,0,0.54
100,81,29,43,21,5.323723505091282,7,7,23,13.428571428571429,vJh2oDffAQD3uSPHogRctDs,seg4910research,96,1,120030.vJh2oDffAQD3uSPHogRctDs.e9MRMjuc4jT19UxN2u-xGVe.aFsJbTlYCKDS0ynmSL4L19n.rt.seg4910research.tk,0,0.54
99,80,29,40,22,5.505273665381187,8,7,23,13.285714285714286,A3fBbB-oQ7rdHoUl99Zk2Ju,seg4910research,95,1,53228.A3fBbB-oQ7rdHoUl99Zk2Ju.d3Laj1m-qDK08rTpwYJaPUj.C3Gaq9GYOQ3ymGTuFIN3ivK.yF.seg4910research.tk,0,0.54
100,81,21,48,22,5.455916314580018,9,7,23,13.428571428571429,fcTEV7U0oryqZ8MCvmquqda,seg4910research,96,1,148622.fcTEV7U0oryqZ8MCvmquqda.vqO34w2hW_KI2uxEInwpUiA.z0vQf18J_mopD-U1dvZlxcc.I6.seg4910research.tk,0,0.54
107,88,32,42,21,5.521808168980414,12,9,15,11.0,seg4910research,seg4910research,103,1,6586.B5n3kpkfYK-XT.7_iO9Wt6Qqex4._vge61yAJ2YX3.diMJMJCphw_Z0.my9ARygpQ4oqK.HyrJPLDNNTFyI.seg4910research.tk,0,0.54
78,58,4,20,50,4.072273683558875,4,5,32,14.8,66430333961303935636432376238313,maliciousDomain,73,1,lx2EZSv.66430333961303935636432376238313.13632373430653261.maliciousDomain.com,0,0.74
53,33,3,20,27,4.084047504667198,3,4,25,12.5,3235373732383538313963393,maliciousDomain,48,1,n1z6ExC.3235373732383538313963393.maliciousDomain.com,0,0.88
108,89,29,47,23,5.306705761479132,9,9,15,11.11111111111111,seg4910research,seg4910research,104,1,10181.QFLOCfZoS14bs.fe4TogoSI0IUT.fxsmsLXRnczm8.Qnl7AGyjx6Qw6.U9J3FoL64d1cL._VndlFKx6ylwF.seg4910research.tk,0,0.54
83,63,3,21,55,3.951174450338675,4,5,52,15.8,3036373139643732316564306339336435323862366336306138,maliciousDomain,78,1,ld1yEmM.3036373139643732316564306339336435323862366336306138.34.maliciousDomain.com,0,0.74
164,144,6,34,119,4.03231985334185,5,6,62,26.5,7a5557445a4d747c217c636f6e6669672e6a736f6e7c217c52454749535445,maliciousDomain,159,1,zUWDZMt.7a5557445a4d747c217c636f6e6669672e6a736f6e7c217c52454749535445.527c217c326335353564613062623338343863313635316136346231363337.3330353166.maliciousDomain.com,0,0.59
99,80,29,39,23,5.312409181241783,8,7,23,13.285714285714286,e7IsP964cLkBw55oAG30hMe,seg4910research,95,1,54578.e7IsP964cLkBw55oAG30hMe.trTolccyEJWtHjkQ_-Q7MR2.4OwOaUXFkj8XcOUZ05tKoaM.KV.seg4910research.tk,0,0.54
99,80,29,38,25,5.3601774231933055,7,7,23,13.285714285714286,P43cw44xlwnP7XGGfER-R3e,seg4910research,95,1,51543.P43cw44xlwnP7XGGfER-R3e.IXZWmg2mNhGkQuLBg7AvWF6.QH0BLx8u05q8QRU3xZyRx8k.gi.seg4910research.tk,0,0.54
107,88,33,44,18,5.37435787483578,12,9,15,11.0,seg4910research,seg4910research,103,1,8593.LbtXtgFFF_roN.BDWWdug9xbRFx.zlM2lWn2-FJFG.N9DmLezdAMYU6.XypYNaE_5FHn1.-Noq42rgNjyk4.seg4910research.tk,0,0.54
66,46,3,22,38,4.165013816065912,3,4,38,15.75,37313239303863343035346631323538656637,maliciousDomain,61,1,zlQraUv.37313239303863343035346631323538656637.maliciousDomain.com,0,0.9
99,80,25,44,23,5.225993458393867,7,7,23,13.285714285714286,43FVhOk8JkiQ2CIjcwCbj4x,seg4910research,95,1,62938.43FVhOk8JkiQ2CIjcwCbj4x.Q9jqdh3abFwbO34mohYPXw2.b7AssBMt3S3Oado8ArZBbYM.A_.seg4910research.tk,0,0.54
249,230,89,98,48,5.76803412068822,14,7,63,34.714285714285715,2q_3NdB8zlIVmE5RMDR67uRWYDvp2L5_acmjYXc36l-WD0HcsN4Jff-72YlWe6l,seg4910research,245,1,13789.2q_3NdB8zlIVmE5RMDR67uRWYDvp2L5_acmjYXc36l-WD0HcsN4Jff-72YlWe6l.LJBzm141eAngMPtSts3Sb3Y-dwHcdXj2a8cZ_mUWkNm_AyTEpeurV8kmCPF7FZL.AJ8tWWe42qyTl8fyUKvURfTRlLhveXzew83ewbpRPzMfP3UBBm9ELUicRRdL2JB.4eILBKBK8nd4jfA_x8ckEPIROpgxrA52.seg4910research.tk,0,0.53
97,78,31,36,21,5.338019770084984,9,7,23,13.0,YcCTqOQU5KIvW0KLWV7H6zK,seg4910research,93,1,687.YcCTqOQU5KIvW0KLWV7H6zK.6oDLQ8z90LLdoDecEfj-7no._QuU9UiVbxF0A1_exsH74Ko.Wq.seg4910research.tk,0,0.54
108,89,29,48,21,5.401748932835524,10,9,15,11.11111111111111,seg4910research,seg4910research,104,1,28949.-f13Gm-RLJHbQ.EcqrHlrxOZ1Jw.sbmfmwzp6negi.l3NVxqHvEhC3h.UVuP9L16TxrIQ.Bu6m0GVscNFR3.seg4910research.tk,0,0.54
249,230,97,95,43,5.837069833450712,14,7,63,34.714285714285715,LNepHx48qESLjs8H9Eb8PVQ1hiOV5VPxFcO98lMtGCzmEMRE_BzWCCroX5OmlUW,seg4910research,245,1,34546.LNepHx48qESLjs8H9Eb8PVQ1hiOV5VPxFcO98lMtGCzmEMRE_BzWCCroX5OmlUW.qLwc3mfDK-GWWCsVqCeN8RqyTRemXjk0Ku0Ot3SXAvz1tMy6fnSqmeXb6CVBE0L.bFV4T-RSrhYf7VNzA6XBJm_zsWbfqnR2Oyj8Ef15M49MYwGhIMc2zYvJ-rJon2v.Kp4TIADGvGE-9nEd5_-AdpOzIjyEh7lm.seg4910research.tk,0,0.53
99,80,35,38,19,5.356495322419564,7,7,23,13.285714285714286,OeNVSQXwGkaHjkWvWcR1M0k,seg4910research,95,1,74489.OeNVSQXwGkaHjkWvWcR1M0k.bUZUOd70g2jcczLO16MDnMo.KeHNSN6MFU6KDndBJJ_dwcU.5f.seg4910research.tk,0,0.54
108,89,38,38,20,5.381556252581968,12,9,15,11.11111111111111,seg4910research,seg4910research,104,1,29109.t_Z2YoVOdSIxy.-wnFhD9SBzBgE.9k4GBRbNwHzEZ.RuBo90n4q_owC.8QVKBhZN-NfO9.HEt2QRn6MMRiP.seg4910research.tk,0,0.54
76,56,4,20,48,3.853355975030665,4,5,32,14.4,96232396363636533343637393432333,maliciousDomain,71,1,SFu6Jws.96232396363636533343637393432333.131663034316661.maliciousDomain.com,0,0.68
108,89,32,45,22,5.3762407152229,9,9,15,11.11111111111111,seg4910research,seg4910research,104,1,32933.DzfholBKwNlQL.9w0kbcGt6vW30.5IL-pafMtyesX.wTpIkKFBOgiL3.BTTvFBAo79Z2Y.RNq2KLhx0cY2w.seg4910research.tk,0,0.54
108,89,26,50,17,5.399298354071726,15,9,15,11.11111111111111,seg4910research,seg4910research,104,1,29937.XuxsR1Ag-Zh-8.b_tc_IN74-y7V.thEyqkIwwylLt.m9kfnDzQYFAxe.I9_BrnKrQ1jyK.XxHgMvgz_YAoM.seg4910research.tk,0,0.54
66,46,4,20,39,4.091456952849649,3,4,38,15.75,64633939313535626530353030323332376530,maliciousDomain,61,1,UvtB6Qz.64633939313535626530353030323332376530.maliciousDomain.com,0,0.91
64,44,3,21,37,3.9546921272608535,3,4,36,15.25,646531343531386136336461646335396339,maliciousDomain,59,1,oX8iezO.646531343531386136336461646335396339.maliciousDomain.com,0,0.91
80,60,5,20,51,3.8772875218266627,4,5,34,15.2,3396363376166643635636533633132366,maliciousDomain,75,1,vxIFSeA.3396363376166643635636533633132366.53834373464366434.maliciousDomain.com,0,0.7
66,46,6,19,38,4.113651257717753,3,4,38,15.75,62626436313634343930623030653135356631,maliciousDomain,61,1,zTADCKs.62626436313634343930623030653135356631.maliciousDomain.com,0,0.86
77,57,6,19,48,3.9915847178627124,4,5,43,14.6,3133376364616263393732366164306439623466646,maliciousDomain,72,1,UCPEYnc.3133376364616263393732366164306439623466646.16438.maliciousDomain.com,0,0.71
60,40,2,21,34,3.8423188792597314,3,4,32,14.25,66333233313732313535303163653035,maliciousDomain,55,1,5koi7Qy.66333233313732313535303163653035.maliciousDomain.com,0,0.87
68,48,3,20,42,3.9332935356506424,3,4,40,16.25,6666346633383735653337363166313662346230,maliciousDomain,63,1,ZSf18sg.6666346633383735653337363166313662346230.maliciousDomain.com,0,0.91
99,80,28,44,19,5.4671480339587895,8,7,23,13.285714285714286,652yHuSixZPWf4nztVT5b_k,seg4910research,95,1,70458.652yHuSixZPWf4nztVT5b_k.8FrLOJjmhZoCaAt8c8JYCDi.JIeExmfu8nCQJuuGNhKz-Ax.8f.seg4910research.tk,0,0.54
62,42,7,18,34,4.094142882444101,3,4,34,14.75,3361353832323762366563386464336165,maliciousDomain,57,1,UAGmWFD.3361353832323762366563386464336165.maliciousDomain.com,0,0.86
249,230,105,91,46,5.770041234996629,7,7,63,34.714285714285715,OqIgG9b2VxyHQhs8qbWMhRLZRoItGO0Wvubi8eJ69SVYVBGo1M7YRHxPXdTPJh0,seg4910research,245,1,93431.OqIgG9b2VxyHQhs8qbWMhRLZRoItGO0Wvubi8eJ69SVYVBGo1M7YRHxPXdTPJh0.PM3GAZW5rFFZ0_fsdZ793gITBddXP6rkDnziZgxbv4cYnWLWYTZkB9uOKUpMXrq.86LbcDnJzBuLLfyJZAX2L0i1pQkWsjtUOEx59J6BSmxiijBfGkI0Ozd431AmHbl.tMco8ZBHiE965YBiKLngY6HQLh5WVBBG.seg4910research.tk,0,0.53
107,88,32,40,23,5.4117666969167,12,9,15,11.0,seg4910research,seg4910research,103,1,8715.Rc1ffu7Rase9d.N-Ka9x_mYSB7C.7NsXxDT7ZlsxL.Yr8BunLNEG--A.U823vOlj5UOBv.lnYWL2wVg5FL0.seg4910research.tk,0,0.54
100,81,32,41,20,5.334526659705841,7,7,23,13.428571428571429,8WCxqKPGiWwPGj9J8JtbRhu,seg4910research,96,1,155835.8WCxqKPGiWwPGj9J8JtbRhu._4nmqhhP6CRzuAt6GCEry4J.nJTFmEV5jKnBqKaZX5sMBiX.u3.seg4910research.tk,0,0.54
77,57,6,17,50,4.037166211425399,4,5,41,14.6,37383464663163386538396164613735373730306,maliciousDomain,72,1,UDI1V9N.37383464663163386538396164613735373730306.2666636.maliciousDomain.com,0,0.72
108,89,32,43,23,5.361336636755892,10,9,15,11.11111111111111,seg4910research,seg4910research,104,1,19329.XrEVlT98mAqRj.G-mjVeC9JbJTZ.Q3RnnIXi3-l7p.DcJTjdcrjQ5I9.ss7zPqs6YSfRZ.j57d5bFUJEz5C.seg4910research.tk,0,0.54
50,30,3,22,22,4.302390233501441,3,4,22,11.75,3431636539353733303230,maliciousDomain,45,1,yxUwZre.3431636539353733303230.maliciousDomain.com,0,0.88
108,89,26,49,21,5.406527234174747,12,9,15,11.11111111111111,seg4910research,seg4910research,104,1,33858.4_x9cShj11aia.NkrFhT6rvLj53.cRKhKJUdx3HEn.tifuIeBrxeZ60.BzX5lD_cij_F-.vIu2cmNFCQKlG.seg4910research.tk,0,0.54
108,89,34,40,25,5.352433594917834,9,9,15,11.11111111111111,seg4910research,seg4910research,104,1,11013.KUHOeTjYC6WKb.rq0ER6c1FLxbJ.EONuHvdlX9765.2a66evZrhFGHF.j1g6IIY9_1uSy.IeyanXWcPDEh2.seg4910research.tk,0,0.54
100,81,29,40,23,5.500818564536749,8,7,23,13.428571428571429,3weLIofpCgGMzd67yUYOyui,seg4910research,96,1,132860.3weLIofpCgGMzd67yUYOyui.D58GAICW3p1qUuiHum6YvJf._AqSDTPrPw88jHP_5F0yJCb.p1.seg4910research.tk,0,0.54
100,81,27,45,21,5.338171939471843,7,7,23,13.428571428571429,gwi5ntZ6icL7kh-0MdZpUyi,seg4910research,96,1,137476.gwi5ntZ6icL7kh-0MdZpUyi.tG9XvDoLwKDGmzcXys54s6U.o4TkghGAfH6mrRPIL9NGBMd.Ny.seg4910research.tk,0,0.54
99,80,30,37,23,5.39891684706825,9,7,23,13.285714285714286,Sg-8SVEgo06ZXcgM1cObirB,seg4910research,95,1,61139.Sg-8SVEgo06ZXcgM1cObirB.R0nU1pS_UdKHFVaA4VDscxF.72WMj4lQBKV2v8PDZazhhp1._9.seg4910research.tk,0,0.54
80,60,5,20,51,4.201116422312597,4,5,34,15.2,3837306530376534646532393134653137,maliciousDomain,75,1,vxIFSeA.3837306530376534646532393134653137.38623164656434323.maliciousDomain.com,0,0.74
62,42,3,21,35,3.9161719502448045,3,4,34,14.75,6165663232616334643536633964363133,maliciousDomain,57,1,rah4TcE.6165663232616334643536633964363133.maliciousDomain.com,0,0.88
59,39,2,22,32,4.003798236981482,3,4,31,14.0,4306535653963313163373336613433,maliciousDomain,54,1,uvkpY4c.4306535653963313163373336613433.maliciousDomain.com,0,0.87
99,80,30,41,19,5.3678025494777835,9,7,23,13.285714285714286,g8qLAnjO0nuGURx_mF646PO,seg4910research,95,1,89110.g8qLAnjO0nuGURx_mF646PO.nckKGYeqxOGj7UJx-7ysLKr.MxrXTqs3Q_T0QXVSwwNmO5L.xf.seg4910research.tk,0,0.54
249,230,95,99,42,5.8373021885148475,13,7,63,34.714285714285715,mQXlLqJUVK26Gw-4owUvljAhCXILL3C45LHIATMWbEYvaTv6yf7-2ScXiO5gOWg,seg4910research,245,1,10287.mQXlLqJUVK26Gw-4owUvljAhCXILL3C45LHIATMWbEYvaTv6yf7-2ScXiO5gOWg.vP2iauNA94K7NBJSdh2qB2Byg4UuShLHRseJNT301QBe1pcjsZ6r4wzu1nN6eOM.b2rcus_uiWL8KoWUbph-8GVtfEzG_jTsiU66ARSPgnWXip-0oFSEuEeCyR-p0sV.DAapu0tymXduYyqNUaTRLACGXKefSrWj.seg4910research.tk,0,0.53
64,44,5,19,37,4.226815962872024,3,4,36,15.25,366131343765326363653938303237613035,maliciousDomain,59,1,XpdJBW4.366131343765326363653938303237613035.maliciousDomain.com,0,0.9
62,42,5,20,34,4.08879967558899,3,4,34,14.75,3930356635386665663739333766383135,maliciousDomain,57,1,SrwJMlF.3930356635386665663739333766383135.maliciousDomain.com,0,0.88
55,35,3,21,28,3.760867975003306,3,4,27,13.0,137366636313766646366333463,maliciousDomain,50,1,e3MaWgm.137366636313766646366333463.maliciousDomain.com,0,0.87
54,34,3,20,28,4.158726144896286,3,4,26,12.75,30363836316637353237643735,maliciousDomain,49,1,Fvu1P9a.30363836316637353237643735.maliciousDomain.com,0,0.88
83,63,5,19,55,3.8359727209995085,4,5,49,15.8,6631653064623333336635616134613635343362313139346,maliciousDomain,78,1,xi7VEPR.6631653064623333336635616134613635343362313139346.33032.maliciousDomain.com,0,0.7
100,81,29,45,20,5.411272380112916,6,7,23,13.428571428571429,kuUfuGaMDvDixyalPB0JP2Q,seg4910research,96,1,103575.kuUfuGaMDvDixyalPB0JP2Q.6cn7ROZkQX1NFyuv5LOkk0Y.rWOH2ocURhejKeMzb8Dxov5.Ou.seg4910research.tk,0,0.54
248,229,92,98,48,5.827385833870065,10,7,63,34.57142857142857,zT8CYRmGGoKjiMPE1CJcYHaTEiehxErPYpm4UsN4m2clXxjiIl5KBLA3KDmYRIG,seg4910research,244,1,3259.zT8CYRmGGoKjiMPE1CJcYHaTEiehxErPYpm4UsN4m2clXxjiIl5KBLA3KDmYRIG.hs8YCJ3MKDz9w3FpFR3uTjFSOXfGq6xwwt-4hE22kgTEpyzqgiX0xJlRKVc0B7t.buIrhrp8N2AY7lQ90adizZkZ3V4oIDsSZs47_iq8cM81tBxuma-S1qcBi1c9wOI.DyY9Ii_HtncJQZXYKz7A6GWD3ZmCy72T.seg4910research.tk,0,0.53
108,89,36,44,17,5.606377316818022,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,10607.QLZSx_yySFEti.HZhNI2eqGuPND.mLkuJ-HpPkI5l.mj-wsTWhop1FI.CWx2TG4MJXKib.mo6vZ3h8qNfOC.seg4910research.tk,0,0.54
100,81,37,38,18,5.416174630069644,7,7,23,13.428571428571429,QV96CYTzKbLyvCuxFO0GQhm,seg4910research,96,1,141085.QV96CYTzKbLyvCuxFO0GQhm.o0DEDHi6IRB1fxMP9ZTtXe-.RsFuKUreD0vdECXrKUHFauG.ay.seg4910research.tk,0,0.54
100,81,33,40,21,5.380818564536748,6,7,23,13.428571428571429,SHgYV8uC799R7u3cMsiUFUq,seg4910research,96,1,126935.SHgYV8uC799R7u3cMsiUFUq.miW6cIRFwtZYI5HHOUicM8v.ZZu7waVzWRoFqmGlrBFQdSp.r0.seg4910research.tk,0,0.54
249,230,90,102,47,5.737705670634135,10,7,63,34.714285714285715,KVrroH5EmxXoM2hr2xK80iDFa0pCssZcTJuwy3MCoZIGhLTu6RKKy4kn8iyQqCl,seg4910research,245,1,75499.KVrroH5EmxXoM2hr2xK80iDFa0pCssZcTJuwy3MCoZIGhLTu6RKKy4kn8iyQqCl.0zwrtvIoMeO_2zGsu_ozuu0wCm6GENsQ11JQoWLukDGcKDqORIXHXG59Y_YG53H.zqfZThXsQkaauGfoYCcnQSd9TGMFrbh4eq723j3oIgbQ1VmO3_TCGjFeUHQ0kHH.xY701n9GhVB02G3nXRrMtHrU6xBuk6ui.seg4910research.tk,0,0.53
100,81,34,40,17,5.4122710348140135,9,7,23,13.428571428571429,-2UPGNamcgaWv9D_ZmpHXhg,seg4910research,96,1,132671.-2UPGNamcgaWv9D_ZmpHXhg.uDCOOWFpMv0dItAWV4I-d0H.QXvLkQMeijAeTgjlmJJ0XI6.pG.seg4910research.tk,0,0.54
60,40,4,18,35,4.030437571876006,3,4,32,14.25,38653530383036393263646530323631,maliciousDomain,55,1,N4JnY30.38653530383036393263646530323631.maliciousDomain.com,0,0.88
58,38,5,20,30,4.068092417056451,3,4,30,13.75,666664373565623264663631363339,maliciousDomain,53,1,oXbLxSU.666664373565623264663631363339.maliciousDomain.com,0,0.88
58,38,4,17,34,3.838549174115945,3,4,30,13.75,343337343466663639663962326264,maliciousDomain,53,1,H5F362L.343337343466663639663962326264.maliciousDomain.com,0,0.86
52,32,4,20,25,4.126430652141778,3,4,24,12.25,643164333035366539393365,maliciousDomain,47,1,m7XUvyD.643164333035366539393365.maliciousDomain.com,0,0.88
249,230,87,104,47,5.853327011334289,11,7,63,34.714285714285715,0O1T8601HXdKa2puSvsZ1oNvwAbQWzUUFuA6AkscyhvEfUXjUPgZMoECsp9SP6B,seg4910research,245,1,81324.0O1T8601HXdKa2puSvsZ1oNvwAbQWzUUFuA6AkscyhvEfUXjUPgZMoECsp9SP6B.ExfhO5JPedx4wBGTsniHxkPhnJJWAhp0z8CF92lYr-T0C515hp0R5kMN0r9xaNs.qeSYCwPyWpPyCIabGxrhbfQor_tIFF3PEO0148T2dPl52FRxoELt-gCSywx9YyF.qmUi_fb8tM1jhNyXQ-HcvMtDuVnqI75O.seg4910research.tk,0,0.53
99,80,24,45,22,5.3296769180553865,8,7,23,13.285714285714286,eRFRsthB6lNuTmgcy1Z-vb2,seg4910research,95,1,53957.eRFRsthB6lNuTmgcy1Z-vb2.Y4Q5ygzR9cH6aDEC9q-oBbw.3KkI5otU3vhSEahY5F6lSbz.Dl.seg4910research.tk,0,0.54
69,49,4,20,41,4.0194691473123445,4,5,38,13.0,64336564316637323734383737656163626365,maliciousDomain,64,1,ZiAtj8L.64336564316637323734383737656163626365.66.maliciousDomain.com,0,0.73
249,230,86,98,52,5.860877035372113,13,7,63,34.714285714285715,oiTAK5BJA2SyxVKxB48K_GM00EXdglhW_3BsKQCYM0HNNJmJAphklLniq1Ls0x_,seg4910research,245,1,38427.oiTAK5BJA2SyxVKxB48K_GM00EXdglhW_3BsKQCYM0HNNJmJAphklLniq1Ls0x_.sUNq67r54hg7SdF63eVlBWFvqZI36sPGRnXDw6iEiI3iRtWZCcl92ep_RpFXz4V.K8psp4302t8_0Y5Z0JaMlI0gIm8zj7bKCsUBpqmPuwSbB59F9nHWfv6P-wVC7qg.aGqOnopCWvOFK2dlEy2kvlMmWcejO_fz.seg4910research.tk,0,0.53
107,88,33,42,20,5.435405248439888,12,9,15,11.0,seg4910research,seg4910research,103,1,2702.3NgN0QOClKm6E.w3GC-UIDoAdEv.l2kEOCcGwOm8L.LE2j_WxCbb9hb.Bggz18Pd5-aaw.IJjCSh2YHV-bh.seg4910research.tk,0,0.54
60,40,4,18,35,3.941569697875863,3,4,32,14.25,30376563393763303166396436343366,maliciousDomain,55,1,X0a5CY7.30376563393763303166396436343366.maliciousDomain.com,0,0.87
249,230,102,95,39,5.886754323622308,13,7,63,34.714285714285715,eoliZ_MLlD00PJz1qvsEOMHCZOphORqsYSVlNO6djzuOoDmaLP93vjvthEaKUmU,seg4910research,245,1,51489.eoliZ_MLlD00PJz1qvsEOMHCZOphORqsYSVlNO6djzuOoDmaLP93vjvthEaKUmU._cVH-TER-LQG2QzWZR-I3Hh8eMmlP0SGvthI5DmVvZudxp0BfhijAcGo8I5IJRJ.nU5UbHLy4ynJr2XidssN8ioZauk7KB-5Q0lnTw4WF2VkEudDQBEM7O2Ho3C31JG.mHzKHOwsPmtzAWQSGiUq-Q0NYd6RRWXj.seg4910research.tk,0,0.53
99,80,29,35,25,5.389274236539125,10,7,23,13.285714285714286,_W3Od-0ZQSGHkzUMqGorvjX,seg4910research,95,1,15438._W3Od-0ZQSGHkzUMqGorvjX.HHHI2A4O8f1_36ZlhrBr3Y2.gyj0Q86Ani_nVAOed2GR38T.Su.seg4910research.tk,0,0.54
52,32,6,18,25,4.164282913397793,3,4,24,12.25,386535363437373933313733,maliciousDomain,47,1,2ChZQVE.386535363437373933313733.maliciousDomain.com,0,0.86
62,42,5,20,34,3.918086133652561,3,4,34,14.75,3630663266363162653336333931333635,maliciousDomain,57,1,EVkXebB.3630663266363162653336333931333635.maliciousDomain.com,0,0.88
58,38,3,20,32,4.066943859840477,3,4,30,13.75,396238643530333537373664373834,maliciousDomain,53,1,h1m4VDa.396238643530333537373664373834.maliciousDomain.com,0,0.88
66,46,5,19,39,3.990623285697321,3,4,38,15.75,63363838393438343261323939376634623731,maliciousDomain,61,1,uV1iRTD.63363838393438343261323939376634623731.maliciousDomain.com,0,0.9
99,80,29,44,17,5.423061892781009,9,7,23,13.285714285714286,r-SDOmSgKFIZ_78bF6Uipjk,seg4910research,95,1,78227.r-SDOmSgKFIZ_78bF6Uipjk.hepCwZMzfEYTZCP3-0kbuE2.pTeTng0UnsSswuyUomoRYVO.f9.seg4910research.tk,0,0.54
99,80,26,39,23,5.380379443395324,11,7,23,13.285714285714286,vVSn-cwFo7-ZSiW-Yf97WCy,seg4910research,95,1,84197.vVSn-cwFo7-ZSiW-Yf97WCy.gJIV_PdphqRrK87rh49vabE.u49Xx3I5-9PK4LixfX5wAZZ.Vt.seg4910research.tk,0,0.54
60,40,2,21,34,4.021202616016992,3,4,32,14.25,33373931643866643630346437613432,maliciousDomain,55,1,13Dyque.33373931643866643630346437613432.maliciousDomain.com,0,0.88
79,59,3,21,51,3.8071860307046674,4,5,48,15.0,336333633333303734363832313436356634323535376232,maliciousDomain,74,1,G0zhAvt.336333633333303734363832313436356634323535376232.65.maliciousDomain.com,0,0.69
